label,rule,reproduced,extra,reference_total,positions
5nk2,"углерод, сера, галогены",17,0,17,85
5nk2,любой тяжёлый атом,17,3,17,85
5nk4,любой углерод,14,0,17,85
5nk4,углерод и сера,16,0,17,85
5nk4,углерод и галогены,15,0,17,85
5nk4,"углерод, сера, фтор",16,0,17,85
5nk4,"углерод, сера, хлор",17,0,17,85
5nk4,"углерод, сера, галогены",17,0,17,85
5nk4,любой тяжёлый атом,17,1,17,85
5nkh,любой углерод,15,0,18,85
5nkh,углерод и сера,16,0,18,85
5nkh,углерод и галогены,17,0,18,85
5nkh,"углерод, сера, фтор",16,0,18,85
5nkh,"углерод, сера, хлор",18,0,18,85
5nkh,"углерод, сера, галогены",18,0,18,85
5nkh,любой тяжёлый атом,18,2,18,85
5nk1,любой углерод,13,0,15,85
5nk1,углерод и сера,14,0,15,85
5nk1,углерод и галогены,14,0,15,85
5nk1,"углерод, сера, фтор",14,0,15,85
5nk1,"углерод, сера, хлор",15,0,15,85
5nk1,"углерод, сера, галогены",15,0,15,85
5nk1,любой тяжёлый атом,15,4,15,85
5nk1,любой углерод,13,0,15,85
5nk1,углерод и сера,14,0,15,85
5nk1,углерод и галогены,14,0,15,85
5nk1,"углерод, сера, фтор",14,0,15,85
5nk1,"углерод, сера, хлор",15,0,15,85
5nk1,"углерод, сера, галогены",15,0,15,85
5nk1,любой тяжёлый атом,15,5,15,85
5nkh,любой углерод,16,0,18,85
5nkh,углерод и сера,17,0,18,85
5nkh,углерод и галогены,17,0,18,85
5nkh,"углерод, сера, фтор",17,0,18,85
5nkh,"углерод, сера, хлор",18,0,18,85
5nkh,"углерод, сера, галогены",18,0,18,85
5nkh,любой тяжёлый атом,18,2,18,85
5nkd,любой углерод,14,0,17,85
5nkd,углерод и сера,15,0,17,85
5nkd,углерод и галогены,16,0,17,85
5nkd,"углерод, сера, фтор",15,0,17,85
5nkd,"углерод, сера, хлор",17,0,17,85
5nkd,"углерод, сера, галогены",17,0,17,85
5nkd,любой тяжёлый атом,17,3,17,85
5nkf,любой углерод,13,0,18,85
5nkf,углерод и сера,15,0,18,85
5nkf,углерод и галогены,15,0,18,85
5nkf,"углерод, сера, фтор",16,0,18,85
5nkf,"углерод, сера, хлор",17,0,18,85
5nkf,"углерод, сера, галогены",18,0,18,85
5nkf,любой тяжёлый атом,18,1,18,85
5nke,любой углерод,14,0,17,85
5nke,углерод и сера,16,0,17,85
5nke,углерод и галогены,15,0,17,85
5nke,"углерод, сера, фтор",16,0,17,85
5nke,"углерод, сера, хлор",17,0,17,85
5nke,"углерод, сера, галогены",17,0,17,85
5nke,любой тяжёлый атом,17,2,17,85
5nk9,любой углерод,14,0,16,85
5nk9,углерод и сера,15,0,16,85
5nk9,углерод и галогены,15,0,16,85
5nk9,"углерод, сера, фтор",15,0,16,85
5nk9,"углерод, сера, хлор",16,0,16,85
5nk9,"углерод, сера, галогены",16,0,16,85
5nk9,любой тяжёлый атом,16,2,16,85
5nki,любой углерод,16,0,17,85
5nki,углерод и сера,16,0,17,85
5nki,углерод и галогены,17,0,17,85
5nki,"углерод, сера, фтор",16,0,17,85
5nki,"углерод, сера, хлор",17,0,17,85
5nki,"углерод, сера, галогены",17,0,17,85
5nki,любой тяжёлый атом,17,2,17,85
7kja,любой углерод,8,0,8,85
7kja,углерод и сера,8,0,8,85
7kja,углерод и галогены,8,0,8,85
7kja,"углерод, сера, фтор",8,0,8,85
7kja,"углерод, сера, хлор",8,0,8,85
7kja,"углерод, сера, галогены",8,0,8,85
7kja,любой тяжёлый атом,8,9,8,85
5nk3,любой углерод,14,0,16,85
5nk3,углерод и сера,14,0,16,85
5nk3,углерод и галогены,16,0,16,85
5nk3,"углерод, сера, фтор",14,0,16,85
5nk3,"углерод, сера, хлор",16,0,16,85
5nk3,"углерод, сера, галогены",16,0,16,85
5nk3,любой тяжёлый атом,16,3,16,85
5nkc,любой углерод,14,0,17,85
5nkc,углерод и сера,16,0,17,85
5nkc,углерод и галогены,15,0,17,85
5nkc,"углерод, сера, фтор",16,0,17,85
5nkc,"углерод, сера, хлор",17,0,17,85
5nkc,"углерод, сера, галогены",17,0,17,85
5nkc,любой тяжёлый атом,17,3,17,85
5nke,любой углерод,14,0,17,85
5nke,углерод и сера,16,0,17,85
5nke,углерод и галогены,15,0,17,85
5nke,"углерод, сера, фтор",16,0,17,85
5nke,"углерод, сера, хлор",17,0,17,85
5nke,"углерод, сера, галогены",17,0,17,85
5nke,любой тяжёлый атом,17,2,17,85
5nka,любой углерод,13,0,15,85
5nka,углерод и сера,14,0,15,85
5nka,углерод и галогены,14,0,15,85
5nka,"углерод, сера, фтор",14,0,15,85
5nka,"углерод, сера, хлор",15,0,15,85
5nka,"углерод, сера, галогены",15,0,15,85
5nka,любой тяжёлый атом,15,3,15,85
7kja,любой углерод,9,0,9,85
7kja,углерод и сера,9,0,9,85
7kja,углерод и галогены,9,0,9,85
7kja,"углерод, сера, фтор",9,0,9,85
7kja,"углерод, сера, хлор",9,0,9,85
7kja,"углерод, сера, галогены",9,0,9,85
7kja,любой тяжёлый атом,9,9,9,85
5nk4,любой углерод,14,0,17,85
5nk4,углерод и сера,15,0,17,85
5nk4,углерод и галогены,15,0,17,85
5nk4,"углерод, сера, фтор",16,0,17,85
5nk4,"углерод, сера, хлор",16,0,17,85
5nk4,"углерод, сера, галогены",17,0,17,85
5nk4,любой тяжёлый атом,17,1,17,85
8bin,любой углерод,15,0,16,85
8bin,углерод и сера,15,0,16,85
8bin,углерод и галогены,16,0,16,85
8bin,"углерод, сера, фтор",15,0,16,85
8bin,"углерод, сера, хлор",16,0,16,85
8bin,"углерод, сера, галогены",16,0,16,85
8bin,любой тяжёлый атом,16,3,16,85
5nkg,любой углерод,16,0,18,85
5nkg,углерод и сера,17,0,18,85
5nkg,углерод и галогены,17,0,18,85
5nkg,"углерод, сера, фтор",17,0,18,85
5nkg,"углерод, сера, хлор",18,0,18,85
5nkg,"углерод, сера, галогены",18,0,18,85
5nkg,любой тяжёлый атом,18,2,18,85
5nkd,любой углерод,16,0,17,85
5nkd,углерод и сера,16,0,17,85
5nkd,углерод и галогены,17,0,17,85
5nkd,"углерод, сера, фтор",16,0,17,85
5nkd,"углерод, сера, хлор",17,0,17,85
5nkd,"углерод, сера, галогены",17,0,17,85
5nkd,любой тяжёлый атом,17,2,17,85
8bk0,любой углерод,16,0,17,85
8bk0,углерод и сера,16,0,17,85
8bk0,углерод и галогены,17,0,17,85
8bk0,"углерод, сера, фтор",16,0,17,85
8bk0,"углерод, сера, хлор",17,0,17,85
8bk0,"углерод, сера, галогены",17,0,17,85
8bk0,любой тяжёлый атом,17,1,17,85
8bk0,любой углерод,16,0,17,85
8bk0,углерод и сера,16,0,17,85
8bk0,углерод и галогены,17,0,17,85
8bk0,"углерод, сера, фтор",16,0,17,85
8bk0,"углерод, сера, хлор",17,0,17,85
8bk0,"углерод, сера, галогены",17,0,17,85
8bk0,любой тяжёлый атом,17,1,17,85
8bio,любой углерод,17,0,19,85
8bio,углерод и сера,17,0,19,85
8bio,углерод и галогены,18,0,19,85
8bio,"углерод, сера, фтор",18,0,19,85
8bio,"углерод, сера, хлор",18,0,19,85
8bio,"углерод, сера, галогены",19,0,19,85
8bio,любой тяжёлый атом,19,0,19,85
5nk5,любой углерод,15,0,17,85
5nk5,углерод и сера,16,0,17,85
5nk5,углерод и галогены,16,0,17,85
5nk5,"углерод, сера, фтор",16,0,17,85
5nk5,"углерод, сера, хлор",17,0,17,85
5nk5,"углерод, сера, галогены",17,0,17,85
5nk5,любой тяжёлый атом,17,1,17,85
5nk6,любой углерод,15,0,17,85
5nk6,углерод и сера,16,0,17,85
5nk6,углерод и галогены,16,0,17,85
5nk6,"углерод, сера, фтор",16,0,17,85
5nk6,"углерод, сера, хлор",17,0,17,85
5nk6,"углерод, сера, галогены",17,0,17,85
5nk6,любой тяжёлый атом,17,2,17,85
5nk9,любой углерод,14,0,16,85
5nk9,углерод и сера,15,0,16,85
5nk9,углерод и галогены,15,0,16,85
5nk9,"углерод, сера, фтор",15,0,16,85
5nk9,"углерод, сера, хлор",16,0,16,85
5nk9,"углерод, сера, галогены",16,0,16,85
5nk9,любой тяжёлый атом,16,3,16,85
5nk7,любой углерод,13,0,16,85
5nk7,углерод и сера,14,0,16,85
5nk7,углерод и галогены,15,0,16,85
5nk7,"углерод, сера, фтор",14,0,16,85
5nk7,"углерод, сера, хлор",16,0,16,85
5nk7,"углерод, сера, галогены",16,0,16,85
5nk7,любой тяжёлый атом,16,4,16,85
5nki,любой углерод,15,0,17,85
5nki,углерод и сера,15,0,17,85
5nki,углерод и галогены,17,0,17,85
5nki,"углерод, сера, фтор",15,0,17,85
5nki,"углерод, сера, хлор",17,0,17,85
5nki,"углерод, сера, галогены",17,0,17,85
5nki,любой тяжёлый атом,17,2,17,85
5njz,любой углерод,13,0,16,85
5njz,углерод и сера,14,0,16,85
5njz,углерод и галогены,15,0,16,85
5njz,"углерод, сера, фтор",14,0,16,85
5njz,"углерод, сера, хлор",16,0,16,85
5njz,"углерод, сера, галогены",16,0,16,85
5njz,любой тяжёлый атом,16,4,16,85
5nk7,любой углерод,14,0,17,85
5nk7,углерод и сера,14,0,17,85
5nk7,углерод и галогены,15,0,17,85
5nk7,"углерод, сера, фтор",16,0,17,85
5nk7,"углерод, сера, хлор",15,0,17,85
5nk7,"углерод, сера, галогены",17,0,17,85
5nk7,любой тяжёлый атом,17,2,17,85
5nkf,любой углерод,14,0,18,85
5nkf,углерод и сера,16,0,18,85
5nkf,углерод и галогены,15,0,18,85
5nkf,"углерод, сера, фтор",17,0,18,85
5nkf,"углерод, сера, хлор",17,0,18,85
5nkf,"углерод, сера, галогены",18,0,18,85
5nkf,любой тяжёлый атом,18,1,18,85
5nkg,любой углерод,15,0,18,85
5nkg,углерод и сера,17,0,18,85
5nkg,углерод и галогены,16,0,18,85
5nkg,"углерод, сера, фтор",17,0,18,85
5nkg,"углерод, сера, хлор",18,0,18,85
5nkg,"углерод, сера, галогены",18,0,18,85
5nkg,любой тяжёлый атом,18,1,18,85
5nkc,любой углерод,14,0,17,85
5nkc,углерод и сера,15,0,17,85
5nkc,углерод и галогены,16,0,17,85
5nkc,"углерод, сера, фтор",15,0,17,85
5nkc,"углерод, сера, хлор",17,0,17,85
5nkc,"углерод, сера, галогены",17,0,17,85
5nkc,любой тяжёлый атом,17,5,17,85
5nk3,любой углерод,14,0,15,85
5nk3,углерод и сера,14,0,15,85
5nk3,углерод и галогены,15,0,15,85
5nk3,"углерод, сера, фтор",14,0,15,85
5nk3,"углерод, сера, хлор",15,0,15,85
5nk3,"углерод, сера, галогены",15,0,15,85
5nk3,любой тяжёлый атом,15,2,15,85
5njz,любой углерод,14,0,16,85
5njz,углерод и сера,15,0,16,85
5njz,углерод и галогены,15,0,16,85
5njz,"углерод, сера, фтор",15,0,16,85
5njz,"углерод, сера, хлор",16,0,16,85
5njz,"углерод, сера, галогены",16,0,16,85
5njz,любой тяжёлый атом,16,3,16,85
5nk6,любой углерод,16,0,17,85
5nk6,углерод и сера,16,0,17,85
5nk6,углерод и галогены,17,0,17,85
5nk6,"углерод, сера, фтор",16,0,17,85
5nk6,"углерод, сера, хлор",17,0,17,85
5nk6,"углерод, сера, галогены",17,0,17,85
5nk6,любой тяжёлый атом,17,3,17,85
5i9v,любой углерод,8,0,8,85
5i9v,углерод и сера,8,0,8,85
5i9v,углерод и галогены,8,0,8,85
5i9v,"углерод, сера, фтор",8,0,8,85
5i9v,"углерод, сера, хлор",8,0,8,85
5i9v,"углерод, сера, галогены",8,0,8,85
5i9v,любой тяжёлый атом,8,12,8,85
5nk0,любой углерод,13,0,15,85
5nk0,углерод и сера,14,0,15,85
5nk0,углерод и галогены,14,0,15,85
5nk0,"углерод, сера, фтор",14,0,15,85
5nk0,"углерод, сера, хлор",15,0,15,85
5nk0,"углерод, сера, галогены",15,0,15,85
5nk0,любой тяжёлый атом,15,5,15,85
5nk0,любой углерод,13,0,16,85
5nk0,углерод и сера,15,0,16,85
5nk0,углерод и галогены,14,0,16,85
5nk0,"углерод, сера, фтор",15,0,16,85
5nk0,"углерод, сера, хлор",16,0,16,85
5nk0,"углерод, сера, галогены",16,0,16,85
5nk0,любой тяжёлый атом,16,4,16,85
5nkb,любой углерод,15,0,17,85
5nkb,углерод и сера,16,0,17,85
5nkb,углерод и галогены,16,0,17,85
5nkb,"углерод, сера, фтор",16,0,17,85
5nkb,"углерод, сера, хлор",17,0,17,85
5nkb,"углерод, сера, галогены",17,0,17,85
5nkb,любой тяжёлый атом,17,1,17,85
5nkb,любой углерод,15,0,18,85
5nkb,углерод и сера,16,0,18,85
5nkb,углерод и галогены,17,0,18,85
5nkb,"углерод, сера, фтор",16,0,18,85
5nkb,"углерод, сера, хлор",18,0,18,85
5nkb,"углерод, сера, галогены",18,0,18,85
5nkb,любой тяжёлый атом,18,2,18,85
8bin,любой углерод,15,0,16,85
8bin,углерод и сера,15,0,16,85
8bin,углерод и галогены,16,0,16,85
8bin,"углерод, сера, фтор",15,0,16,85
8bin,"углерод, сера, хлор",16,0,16,85
8bin,"углерод, сера, галогены",16,0,16,85
8bin,любой тяжёлый атом,16,4,16,85
5nk2,любой углерод,17,0,18,85
5nk2,углерод и сера,17,0,18,85
5nk2,углерод и галогены,18,0,18,85
5nk2,"углерод, сера, фтор",17,0,18,85
5nk2,"углерод, сера, хлор",18,0,18,85
5nk2,"углерод, сера, галогены",18,0,18,85
5nk2,любой тяжёлый атом,18,1,18,85
5ia2,любой углерод,15,0,15,85
5ia2,углерод и сера,15,0,15,85
5ia2,углерод и галогены,15,0,15,85
5ia2,"углерод, сера, фтор",15,0,15,85
5ia2,"углерод, сера, хлор",15,0,15,85
5ia2,"углерод, сера, галогены",15,0,15,85
5ia2,любой тяжёлый атом,15,5,15,85
5ia0,любой углерод,16,0,18,85
5ia0,углерод и сера,16,0,18,85
5ia0,углерод и галогены,18,0,18,85
5ia0,"углерод, сера, фтор",16,0,18,85
5ia0,"углерод, сера, хлор",18,0,18,85
5ia0,"углерод, сера, галогены",18,0,18,85
5ia0,любой тяжёлый атом,18,3,18,85
5ia0,любой углерод,14,0,16,85
5ia0,углерод и сера,14,0,16,85
5ia0,углерод и галогены,16,0,16,85
5ia0,"углерод, сера, фтор",14,0,16,85
5ia0,"углерод, сера, хлор",16,0,16,85
5ia0,"углерод, сера, галогены",16,0,16,85
5ia0,любой тяжёлый атом,16,5,16,85
5ia3,любой углерод,14,0,17,85
5ia3,углерод и сера,15,0,17,85
5ia3,углерод и галогены,16,0,17,85
5ia3,"углерод, сера, фтор",15,0,17,85
5ia3,"углерод, сера, хлор",17,0,17,85
5ia3,"углерод, сера, галогены",17,0,17,85
5ia3,любой тяжёлый атом,17,1,17,85
5ia3,любой углерод,13,0,16,85
5ia3,углерод и сера,14,0,16,85
5ia3,углерод и галогены,15,0,16,85
5ia3,"углерод, сера, фтор",14,0,16,85
5ia3,"углерод, сера, хлор",16,0,16,85
5ia3,"углерод, сера, галогены",16,0,16,85
5ia3,любой тяжёлый атом,16,2,16,85
7kja,любой углерод,8,0,8,85
7kja,углерод и сера,8,0,8,85
7kja,углерод и галогены,8,0,8,85
7kja,"углерод, сера, фтор",8,0,8,85
7kja,"углерод, сера, хлор",8,0,8,85
7kja,"углерод, сера, галогены",8,0,8,85
7kja,любой тяжёлый атом,8,8,8,85
1mqb,любой углерод,9,0,9,85
1mqb,углерод и сера,9,0,9,85
1mqb,углерод и галогены,9,0,9,85
1mqb,"углерод, сера, фтор",9,0,9,85
1mqb,"углерод, сера, хлор",9,0,9,85
1mqb,"углерод, сера, галогены",9,0,9,85
1mqb,любой тяжёлый атом,9,6,9,85
5ia0,любой углерод,15,0,17,85
5ia0,углерод и сера,15,0,17,85
5ia0,углерод и галогены,17,0,17,85
5ia0,"углерод, сера, фтор",15,0,17,85
5ia0,"углерод, сера, хлор",17,0,17,85
5ia0,"углерод, сера, галогены",17,0,17,85
5ia0,любой тяжёлый атом,17,4,17,85
5i9x,любой углерод,17,0,20,85
5i9x,углерод и сера,17,0,20,85
5i9x,углерод и галогены,19,0,20,85
5i9x,"углерод, сера, фтор",17,0,20,85
5i9x,"углерод, сера, хлор",20,0,20,85
5i9x,"углерод, сера, галогены",20,0,20,85
5i9x,любой тяжёлый атом,20,1,20,85
5i9y,любой углерод,16,0,17,85
5i9y,углерод и сера,16,0,17,85
5i9y,углерод и галогены,17,0,17,85
5i9y,"углерод, сера, фтор",16,0,17,85
5i9y,"углерод, сера, хлор",17,0,17,85
5i9y,"углерод, сера, галогены",17,0,17,85
5i9y,любой тяжёлый атом,17,4,17,85
5ia2,любой углерод,15,0,15,85
5ia2,углерод и сера,15,0,15,85
5ia2,углерод и галогены,15,0,15,85
5ia2,"углерод, сера, фтор",15,0,15,85
5ia2,"углерод, сера, хлор",15,0,15,85
5ia2,"углерод, сера, галогены",15,0,15,85
5ia2,любой тяжёлый атом,15,5,15,85
5ia0,любой углерод,15,0,17,85
5ia0,углерод и сера,15,0,17,85
5ia0,углерод и галогены,17,0,17,85
5ia0,"углерод, сера, фтор",15,0,17,85
5ia0,"углерод, сера, хлор",17,0,17,85
5ia0,"углерод, сера, галогены",17,0,17,85
5ia0,любой тяжёлый атом,17,4,17,85
5ia0,любой углерод,14,0,16,85
5ia0,углерод и сера,14,0,16,85
5ia0,углерод и галогены,16,0,16,85
5ia0,"углерод, сера, фтор",14,0,16,85
5ia0,"углерод, сера, хлор",16,0,16,85
5ia0,"углерод, сера, галогены",16,0,16,85
5ia0,любой тяжёлый атом,16,5,16,85
6fnh,любой углерод,11,0,11,85
6fnh,углерод и сера,11,0,11,85
6fnh,углерод и галогены,11,0,11,85
6fnh,"углерод, сера, фтор",11,0,11,85
6fnh,"углерод, сера, хлор",11,0,11,85
6fnh,"углерод, сера, галогены",11,0,11,85
6fnh,любой тяжёлый атом,11,2,11,85
6fnh,любой углерод,10,0,10,85
6fnh,углерод и сера,10,0,10,85
6fnh,углерод и галогены,10,0,10,85
6fnh,"углерод, сера, фтор",10,0,10,85
6fnh,"углерод, сера, хлор",10,0,10,85
6fnh,"углерод, сера, галогены",10,0,10,85
6fnh,любой тяжёлый атом,10,3,10,85
1mqb,любой углерод,7,0,7,85
1mqb,углерод и сера,7,0,7,85
1mqb,углерод и галогены,7,0,7,85
1mqb,"углерод, сера, фтор",7,0,7,85
1mqb,"углерод, сера, хлор",7,0,7,85
1mqb,"углерод, сера, галогены",7,0,7,85
1mqb,любой тяжёлый атом,7,14,7,85
5i9x,любой углерод,17,0,20,85
5i9x,углерод и сера,17,0,20,85
5i9x,углерод и галогены,19,0,20,85
5i9x,"углерод, сера, фтор",17,0,20,85
5i9x,"углерод, сера, хлор",20,0,20,85
5i9x,"углерод, сера, галогены",20,0,20,85
5i9x,любой тяжёлый атом,20,1,20,85
5i9w,любой углерод,7,0,7,85
5i9w,углерод и сера,7,0,7,85
5i9w,углерод и галогены,7,0,7,85
5i9w,"углерод, сера, фтор",7,0,7,85
5i9w,"углерод, сера, хлор",7,0,7,85
5i9w,"углерод, сера, галогены",7,0,7,85
5i9w,любой тяжёлый атом,7,6,7,85
7kjc,любой углерод,9,0,9,85
7kjc,углерод и сера,9,0,9,85
7kjc,углерод и галогены,9,0,9,85
7kjc,"углерод, сера, фтор",9,0,9,85
7kjc,"углерод, сера, хлор",9,0,9,85
7kjc,"углерод, сера, галогены",9,0,9,85
7kjc,любой тяжёлый атом,9,6,9,85
5ia0,любой углерод,16,0,18,85
5ia0,углерод и сера,16,0,18,85
5ia0,углерод и галогены,18,0,18,85
5ia0,"углерод, сера, фтор",16,0,18,85
5ia0,"углерод, сера, хлор",18,0,18,85
5ia0,"углерод, сера, галогены",18,0,18,85
5ia0,любой тяжёлый атом,18,3,18,85
5i9z,любой углерод,16,0,16,85
5i9z,углерод и сера,16,0,16,85
5i9z,углерод и галогены,16,0,16,85
5i9z,"углерод, сера, фтор",16,0,16,85
5i9z,"углерод, сера, хлор",16,0,16,85
5i9z,"углерод, сера, галогены",16,0,16,85
5i9z,любой тяжёлый атом,16,3,16,85
5i9z,любой углерод,16,0,16,85
5i9z,углерод и сера,16,0,16,85
5i9z,углерод и галогены,16,0,16,85
5i9z,"углерод, сера, фтор",16,0,16,85
5i9z,"углерод, сера, хлор",16,0,16,85
5i9z,"углерод, сера, галогены",16,0,16,85
5i9z,любой тяжёлый атом,16,3,16,85
7kjc,любой углерод,9,0,9,85
7kjc,углерод и сера,9,0,9,85
7kjc,углерод и галогены,9,0,9,85
7kjc,"углерод, сера, фтор",9,0,9,85
7kjc,"углерод, сера, хлор",9,0,9,85
7kjc,"углерод, сера, галогены",9,0,9,85
7kjc,любой тяжёлый атом,9,6,9,85
7kjc,любой углерод,9,0,9,85
7kjc,углерод и сера,9,0,9,85
7kjc,углерод и галогены,9,0,9,85
7kjc,"углерод, сера, фтор",9,0,9,85
7kjc,"углерод, сера, хлор",9,0,9,85
7kjc,"углерод, сера, галогены",9,0,9,85
7kjc,любой тяжёлый атом,9,8,9,85
6fnh,любой углерод,11,0,11,85
6fnh,углерод и сера,11,0,11,85
6fnh,углерод и галогены,11,0,11,85
6fnh,"углерод, сера, фтор",11,0,11,85
6fnh,"углерод, сера, хлор",11,0,11,85
6fnh,"углерод, сера, галогены",11,0,11,85
6fnh,любой тяжёлый атом,11,1,11,85
8qqy,любой углерод,14,0,15,85
8qqy,углерод и сера,14,0,15,85
8qqy,углерод и галогены,14,0,15,85
8qqy,"углерод, сера, фтор",15,0,15,85
8qqy,"углерод, сера, хлор",14,0,15,85
8qqy,"углерод, сера, галогены",15,0,15,85
8qqy,любой тяжёлый атом,15,3,15,85
6fnh,любой углерод,11,0,11,85
6fnh,углерод и сера,11,0,11,85
6fnh,углерод и галогены,11,0,11,85
6fnh,"углерод, сера, фтор",11,0,11,85
6fnh,"углерод, сера, хлор",11,0,11,85
6fnh,"углерод, сера, галогены",11,0,11,85
6fnh,любой тяжёлый атом,11,2,11,85
5i9w,любой углерод,7,0,7,85
5i9w,углерод и сера,7,0,7,85
5i9w,углерод и галогены,7,0,7,85
5i9w,"углерод, сера, фтор",7,0,7,85
5i9w,"углерод, сера, хлор",7,0,7,85
5i9w,"углерод, сера, галогены",7,0,7,85
5i9w,любой тяжёлый атом,7,6,7,85
5i9y,любой углерод,16,0,17,85
5i9y,углерод и сера,16,0,17,85
5i9y,углерод и галогены,17,0,17,85
5i9y,"углерод, сера, фтор",16,0,17,85
5i9y,"углерод, сера, хлор",17,0,17,85
5i9y,"углерод, сера, галогены",17,0,17,85
5i9y,любой тяжёлый атом,17,3,17,85
8qqy,любой углерод,14,0,15,85
8qqy,углерод и сера,14,0,15,85
8qqy,углерод и галогены,14,0,15,85
8qqy,"углерод, сера, фтор",15,0,15,85
8qqy,"углерод, сера, хлор",14,0,15,85
8qqy,"углерод, сера, галогены",15,0,15,85
8qqy,любой тяжёлый атом,15,3,15,85
5i9v,любой углерод,8,0,8,85
5i9v,углерод и сера,8,0,8,85
5i9v,углерод и галогены,8,0,8,85
5i9v,"углерод, сера, фтор",8,0,8,85
5i9v,"углерод, сера, хлор",8,0,8,85
5i9v,"углерод, сера, галогены",8,0,8,85
5i9v,любой тяжёлый атом,8,11,8,85
5ia1,любой углерод,13,0,15,85
5ia1,углерод и сера,13,0,15,85
5ia1,углерод и галогены,14,0,15,85
5ia1,"углерод, сера, фтор",14,0,15,85
5ia1,"углерод, сера, хлор",14,0,15,85
5ia1,"углерод, сера, галогены",15,0,15,85
5ia1,любой тяжёлый атом,15,5,15,85
6fnh,любой углерод,11,0,11,85
6fnh,углерод и сера,11,0,11,85
6fnh,углерод и галогены,11,0,11,85
6fnh,"углерод, сера, фтор",11,0,11,85
6fnh,"углерод, сера, хлор",11,0,11,85
6fnh,"углерод, сера, галогены",11,0,11,85
6fnh,любой тяжёлый атом,11,1,11,85
7kja,любой углерод,9,0,9,85
7kja,углерод и сера,9,0,9,85
7kja,углерод и галогены,9,0,9,85
7kja,"углерод, сера, фтор",9,0,9,85
7kja,"углерод, сера, хлор",9,0,9,85
7kja,"углерод, сера, галогены",9,0,9,85
7kja,любой тяжёлый атом,9,8,9,85
4gk3,любой углерод,16,0,16,85
4gk3,углерод и сера,16,0,16,85
4gk3,углерод и галогены,16,0,16,85
4gk3,"углерод, сера, фтор",16,0,16,85
4gk3,"углерод, сера, хлор",16,0,16,85
4gk3,"углерод, сера, галогены",16,0,16,85
4gk3,любой тяжёлый атом,16,2,16,85
4gk4,любой углерод,16,0,16,85
4gk4,углерод и сера,16,0,16,85
4gk4,углерод и галогены,16,0,16,85
4gk4,"углерод, сера, фтор",16,0,16,85
4gk4,"углерод, сера, хлор",16,0,16,85
4gk4,"углерод, сера, галогены",16,0,16,85
4gk4,любой тяжёлый атом,16,2,16,85
4two,любой углерод,12,0,12,85
4two,углерод и сера,12,0,12,85
4two,углерод и галогены,12,0,12,85
4two,"углерод, сера, фтор",12,0,12,85
4two,"углерод, сера, хлор",12,0,12,85
4two,"углерод, сера, галогены",12,0,12,85
4two,любой тяжёлый атом,12,5,12,85
4gk2,любой углерод,17,0,17,85
4gk2,углерод и сера,17,0,17,85
4gk2,углерод и галогены,17,0,17,85
4gk2,"углерод, сера, фтор",17,0,17,85
4gk2,"углерод, сера, хлор",17,0,17,85
4gk2,"углерод, сера, галогены",17,0,17,85
4gk2,любой тяжёлый атом,17,4,17,85
4g2f,любой углерод,13,0,14,85
4g2f,углерод и сера,14,0,14,85
4g2f,углерод и галогены,13,0,14,85
4g2f,"углерод, сера, фтор",14,0,14,85
4g2f,"углерод, сера, хлор",14,0,14,85
4g2f,"углерод, сера, галогены",14,0,14,85
4g2f,любой тяжёлый атом,14,3,14,85
4gk4,любой углерод,16,0,16,85
4gk4,углерод и сера,16,0,16,85
4gk4,углерод и галогены,16,0,16,85
4gk4,"углерод, сера, фтор",16,0,16,85
4gk4,"углерод, сера, хлор",16,0,16,85
4gk4,"углерод, сера, галогены",16,0,16,85
4gk4,любой тяжёлый атом,16,2,16,85
2qo7,любой углерод,6,0,6,85
2qo7,углерод и сера,6,0,6,85
2qo7,углерод и галогены,6,0,6,85
2qo7,"углерод, сера, фтор",6,0,6,85
2qo7,"углерод, сера, хлор",6,0,6,85
2qo7,"углерод, сера, галогены",6,0,6,85
2qo7,любой тяжёлый атом,6,8,6,85
4gk3,любой углерод,16,0,16,85
4gk3,углерод и сера,16,0,16,85
4gk3,углерод и галогены,16,0,16,85
4gk3,"углерод, сера, фтор",16,0,16,85
4gk3,"углерод, сера, хлор",16,0,16,85
4gk3,"углерод, сера, галогены",16,0,16,85
4gk3,любой тяжёлый атом,16,2,16,85
2qo7,любой углерод,6,0,6,85
2qo7,углерод и сера,6,0,6,85
2qo7,углерод и галогены,6,0,6,85
2qo7,"углерод, сера, фтор",6,0,6,85
2qo7,"углерод, сера, хлор",6,0,6,85
2qo7,"углерод, сера, галогены",6,0,6,85
2qo7,любой тяжёлый атом,6,8,6,85
4gk2,любой углерод,17,0,17,85
4gk2,углерод и сера,17,0,17,85
4gk2,углерод и галогены,17,0,17,85
4gk2,"углерод, сера, фтор",17,0,17,85
4gk2,"углерод, сера, хлор",17,0,17,85
4gk2,"углерод, сера, галогены",17,0,17,85
4gk2,любой тяжёлый атом,17,4,17,85
3fxx,любой углерод,8,0,8,85
3fxx,углерод и сера,8,0,8,85
3fxx,углерод и галогены,8,0,8,85
3fxx,"углерод, сера, фтор",8,0,8,85
3fxx,"углерод, сера, хлор",8,0,8,85
3fxx,"углерод, сера, галогены",8,0,8,85
3fxx,любой тяжёлый атом,8,7,8,85
4g2f,любой углерод,13,0,14,85
4g2f,углерод и сера,14,0,14,85
